WARNING: 4 open meshes merged
     Merged: MainWing_Transonic
     Merged: HorizontalTail
     Merged: MeshGeom
     Merged: MeshGeom
...Mass Properties...
24 Num Comps
24 Total Num Meshes
18016 Total Num Tris

1.826212442709417e+03             Total Mass
3.508942064923051e+01 -1.967813327748310e-07 4.741186546564674e-01       Center of Gravity
4.738801996529741e+04 4.807777210068376e+05 5.172218491529029e+05       Ixx, Iyy, Izz
-1.066591635752669e+01 8.119088402591904e+03 1.039780127771348e+01       Ixy, Ixz, Iyz
1.826212442709417e+03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
3.390750000000001e+01	8.929420607633208e+02	2.154816116214002e+01	-3.257671418288282e-07	2.627894485624452e-01	1.602321479625353e+04	7.311644165104123e+04	8.447171751535463e+04	-5.391099847571645e+00	-7.960921841443927e+02	5.189096127976825e+00	8.929420607633208e+02
3.459250000000000e+01	9.320183763905484e+02	2.209506529460016e+01	-3.121088502184154e-07	2.534796945751304e-01	1.892861983617885e+04	7.957462042240934e+04	9.366708596203002e+04	-5.611664044318387e+00	-9.045626200157463e+02	5.413130668319422e+00	9.320183763905484e+02
3.527750000000000e+01	9.663027840422214e+02	2.256277787159485e+01	-3.797388690945332e-07	2.495017718713599e-01	2.058561991945772e+04	8.539484476032802e+04	1.010034519740957e+05	-5.807184982707901e+00	-9.534642385822700e+02	5.608041323924384e+00	9.663027840422214e+02
3.596250000000001e+01	9.975500581299891e+02	2.298251098336585e+01	-3.678439232612388e-07	2.463180134343350e-01	2.181407191108646e+04	9.089055550338775e+04	1.076118695422651e+05	-5.991916067009841e+00	-9.947141499572328e+02	5.779376557028168e+00	9.975500581299891e+02
3.664750000000000e+01	1.027093763353546e+03	2.337557578601099e+01	-3.572631248289614e-07	2.419111602860180e-01	2.320123325074794e+04	9.629920147145605e+04	1.143122950539437e+05	-6.169012857109147e+00	-1.054811152384869e+03	5.951239288883712e+00	1.027093763353546e+03
3.733250000000000e+01	1.054774659400988e+03	2.374185323197172e+01	-3.478873183500705e-07	2.370981422154904e-01	2.473435322223631e+04	1.015924079843136e+05	1.210588459356827e+05	-6.336469069642872e+00	-1.123829341804650e+03	6.109698302173459e+00	1.054774659400988e+03
3.801750000000001e+01	1.081033819030631e+03	2.408861989245808e+01	-3.272464343021484e-07	2.328110162479137e-01	2.639766270888829e+04	1.068528443707251e+05	1.279097936909829e+05	-6.502520686477862e+00	-1.188405852673350e+03	6.259374948638016e+00	1.081033819030631e+03
3.870250000000000e+01	1.106275166151289e+03	2.442205774938608e+01	-3.197798106648385e-07	2.296333212317124e-01	2.816821920555538e+04	1.121588241332554e+05	1.349146736685354e+05	-6.658371795532048e+00	-1.238628858642973e+03	6.404567316491789e+00	1.106275166151289e+03
3.938750000000000e+01	1.130960281668571e+03	2.474870376579490e+01	-3.128000775233827e-07	2.282646772419608e-01	3.001859386767744e+04	1.176076807402647e+05	1.421368536004981e+05	-6.807396296181064e+00	-1.261309124439494e+03	6.549603175291223e+00	1.130960281668571e+03
4.007250000000001e+01	1.155435583774102e+03	2.507330389712436e+01	-3.061741123008968e-07	2.295263726656823e-01	3.191785815147417e+04	1.232805643852864e+05	1.496190526723252e+05	-6.944339027215871e+00	-1.239462620834368e+03	6.696563955008070e+00	1.155435583774102e+03
4.075750000000001e+01	1.179900145584257e+03	2.539850682759050e+01	-2.998257657933350e-07	2.336241924938281e-01	3.383251256845838e+04	1.292300937367338e+05	1.573756667402202e+05	-7.083457722961331e+00	-1.165221763857541e+03	6.835215114474281e+00	1.179900145584257e+03
4.144250000000000e+01	1.204305119410708e+03	2.572363475998359e+01	-2.937498638307653e-07	2.400555496459867e-01	3.572604974681320e+04	1.354494354757600e+05	1.653641786277579e+05	-7.221724941666533e+00	-1.043494324884178e+03	6.975686303565768e+00	1.204305119410708e+03
4.212750000000000e+01	1.228287183065811e+03	2.604391697557580e+01	-2.880144563871371e-07	2.475018177310504e-01	3.755823422950431e+04	1.418453183257034e+05	1.734596851754073e+05	-7.356321740022809e+00	-8.964110993225742e+02	7.112551428111192e+00	1.228287183065811e+03
4.281250000000001e+01	1.251488263402844e+03	2.635478624480094e+01	-2.826750165773370e-07	2.547562599763895e-01	3.928869245936433e+04	1.483162759876766e+05	1.815294439155117e+05	-7.491421931319219e+00	-7.470136543475526e+02	7.243832789544449e+00	1.251488263402844e+03
4.349750000000000e+01	1.273961348752618e+03	2.665718919425036e+01	-2.768282822537520e-07	2.617617240475036e-01	4.088501209944003e+04	1.548714927652843e+05	1.895503888395041e+05	-7.622279975296046e+00	-5.967379595658152e+02	7.368669104308000e+00	1.273961348752618e+03
4.418250000000000e+01	1.295761118510063e+03	2.695203346379621e+01	-2.721709480785338e-07	2.684797447828515e-01	4.231976512693719e+04	1.615211535550996e+05	1.975054647748476e+05	-7.749103102611090e+00	-4.467658820051195e+02	7.493456643032729e+00	1.295761118510063e+03
4.486750000000001e+01	1.316803263402718e+03	2.723831756799881e+01	-2.678217332859240e-07	2.747404171647673e-01	4.344975965911183e+04	1.682327242359579e+05	2.052196954240640e+05	-7.870220935029878e+00	-3.014469915446995e+02	7.612719572765156e+00	1.316803263402718e+03
4.555250000000000e+01	1.336925083710920e+03	2.751396105204913e+01	-2.637907965008238e-07	2.803412076854019e-01	4.407797822406927e+04	1.749442169491595e+05	2.124352884056337e+05	-7.989953886907601e+00	-1.663942915581760e+02	7.728302999605433e+00	1.336925083710920e+03
4.623750000000000e+01	1.356317857895721e+03	2.778167216463543e+01	-2.600190884415977e-07	2.854591504963517e-01	4.431405101417583e+04	1.817080291650482e+05	2.193140129449049e+05	-8.108425976428432e+00	-3.829880328297833e+01	7.836834965469341e+00	1.356317857895721e+03
